索引號,慣用名,通鑑名,通鑑目錄,出處,女性,別稱,姓,名,字,號,氏,謚,生年,卒年,出生月日,去世月日,得位年,失位年,統治政權,從屬政權,籍貫,作品,相關成語,人物組合,生僻度,簡述,記載年,記載年備註,wiki異名,備注
13455,魏諷,魏諷|諷,52908,,,,,,子京,,,,0,219,,,,,,東漢,沛國,,,,,有惑眾才，鍾繇辟為西曹掾，欲作亂攻鄴城，事泄被曹丕誅,,,,
13456,任覽,任覽|覽,52908,,,,,,,,,,0,0,,,,,,東漢,滎陽,,,,3,魏諷友,219,,,
13457,鄭袤,鄭袤,52908,,,,,,林叔,,,,189,273,,,,,,東漢|曹魏|西晉,滎陽,,,,,鄭泰子，告誡任覽魏諷將為亂,,,,
13458,長樂衛尉陳禕,陳禕|禕,52908,,,,,,,,,,0,0,,,,,,東漢,,,,,1,曹操長樂衛尉，欲與魏諷作亂，臨期揭發之,219,,,
13459,關中營帥許攸,關中營帥許攸|攸|許攸,52908,,,,,,,,,,0,0,,,,,,東漢,,,,,1,關中營帥，不服曹操，曹操欲殺被杜襲勸止，厚撫而歸降,219,,,
13460,孫狼,孫狼|狼,52908,,,,,,,,,,0,0,,,,,,東漢,陸渾,,,,,殺陸渾縣主簿造反，投關羽得官印軍隊,219,,,
13461,孫皎,征虜|孫皎|皎,52909,,,,,,叔朗,,,,0,219,,,,,,東漢,,,,,,孫權征虜將軍，孫靜三子,,,,
13462,潘璋,潘璋|璋,52909,,,,,,文珪,,,,0,234,,,,,,東漢|孫吳,,,,江東十二虎臣,,早期追隨孫權，樊城之戰禽斬關羽，參與夷陵之戰，為平北將軍拒曹軍伐吳,,,,
13463,孫權子,子,52909,,,,,,,,,,0,0,,,,,,東漢,,,,,4,孫權子，求婚關羽被罵,,,,不可考是誰
13464,曹操將領朱蓋,朱蓋,52910,,,朱益,,,,,,,0,236,,1.6,,,,東漢|曹魏,,,,,1,樊城之戰詣徐晃通風報信,,,,
13465,呂蒙麾下士,麾下士,52910,,,,,,,,,,0,219,,,,,,東漢,汝南,,,,4,呂蒙同鄉，取百姓一笠被揮淚斬,,,,
13466,潘濬,潘濬|濬|承明,52911,,,,,,承明,,,,0,239,,,,,,東漢|孫吳,武陵,,,,,劉備荊州治中從事，白衣渡江後痛哭，歸孫權為治中，斬樊伷，罵其子與隱蕃交，為太常，討五溪蠻，蔣琬表弟,,,,濬音俊
13467,樊伷,樊伷|伷,52911,,,,,,,,,,0,219,,,,,,東漢,,,,,1,武陵部從事，白衣渡江後欲誘武陵蠻投劉備，被潘濬斬，摳門請客不上菜,,,,
13468,樊友,樊友,52911,,,,,,,,,,0,0,,,,,,東漢,,,,,1,劉備宜都太守，棄城逃跑,219,,,
13469,詹晏,詹晏,52911,,,,,,,,,,0,0,,,,,,東漢,,,,,1,劉備將領，被陸遜破,219,,,
13470,馬忠 (東吳),馬忠,52911,,,,,,,,,,0,0,,,,,,東漢,,,,,,潘璋司馬，擒獲關羽關平,220,,,
13471,關平,平,52911,,,,,,,,,,0,220,,,,,,東漢,,,,,,關羽長子，被潘璋斬,,,,
13472,全琮,全琮|琮|陽華亭侯,52911,,,,,,子璜,,,,198,0,,,,,,東漢|孫吳,吳郡,,,,,孫權偏將軍，獻取關羽之計未用，關羽被禽而封侯，為綏南將軍、東安太守，石亭之戰右督，諫勿求夷州亶州不聽，為衛將軍，四戰合肥攻六安不克，妻孫魯班,,,,
13473,梁寓,梁寓,52912,,,,,,孔儒,,,,0,0,,,,,,東漢,,,,,,孫權校尉，入貢曹操稱臣,220,,,
13601,司馬孚,司馬孚|孚,60101,,,,,,叔達,,,獻,180,272,,4.3,,,,東漢|曹魏|西晉,,,,司馬八達,,曹操太子中庶子，曹操死後諫止曹丕號哭，維持奔喪秩序，諫止直接任命左右親信,,,,
13602,陳矯,陳矯|矯,60101,,,,劉|陳,,季弼,,,貞,0,237,,7.11,,,,曹魏,,,,,,曹操尚書，勸曹丕盡快即位，曹叡尚書令，恪盡職守,,,,
13603,灌均,灌均,60101,,,,,,,,,,0,0,,,,,,曹魏,,,,,,曹植監國謁者，希指揭發曹植使被貶,220,,,
13604,魚豢,魚豢,60101,,,,,,,,,,0,0,,,,,,曹魏,,魏略,,,,曹魏史學家,220,,,
13605,鄒岐,鄒岐|岐,60102,,,,,,,,,,0,0,,,,,,曹魏,,,,,1,曹丕安定太守、涼州刺史，治元多反被召還,220,,,
13606,涼州之亂張進,張進|進,60102,,,,,,,,,,0,220,,,,,,東漢,張掖,,,,3,響應麴演涼州之亂，被蘇則斬,,,,
13607,杜通,杜通,60102,,,,,,,,,,0,0,,,,,,曹魏,,,,,1,曹丕張掖太守，麴演涼州之亂時被張進執,220,,,
13608,辛機,辛機,60102,,,,,,,,,,0,0,,,,,,曹魏,,,,,1,曹丕酒泉太守，麴演涼州之亂時被黃華架空,220,,,
13609,毌丘興,毌丘興,60102,,,,毌丘,,,,,,0,0,,,,,,曹魏,,,,,,曹丕武威太守，麴演涼州之亂時求救蘇則，合擊張進,220,,,
13610,蘇則,蘇則|則,60102,,,,,,文師,,,剛,0,223,,,,,,曹魏,扶風,,,,,曹丕金城太守、護羌校尉，麴演涼州之亂時矯詔急擊叛軍，斬麴演、張進，降黃華，升侍中，勸止曹丕求買大珠,,,,
13611,郝昭,郝昭|昭,60102,,,,,,伯道,,,,0,0,,,,,,曹魏,,,,,,曹魏將軍，麴演涼州之亂合擊張進，曹真使守陳倉，拒諸葛亮二次北伐，以千敵萬,220,,,
13612,魏平,魏平,60102,,,,,,,,,,0,0,,,,,,曹魏,,,,,,曹魏將軍，麴演涼州之亂合擊張進，諸葛亮四次北伐勸司馬懿出擊不聽，笑其畏蜀如虎,220,,,
13613,馬艾,馬艾,60102,,,,,,,,,,0,209,,,,,,曹魏,,,,,3,曹魏敦煌太守，卒官,,,,
13614,張恭 (三國),張恭|恭,60102,,,,,,,,,,0,0,,,,,,曹魏,,,,,,馬艾功曹，郡人推選代行長史，遣子入朝廷請太守，協助破麴演涼州之亂,220,,,
13615,張就,就,60102,,,,,,,,,,0,0,,,,,,曹魏,,,,,,張恭子，詣朝廷請太守，被黃華張進執，不屈而生還,220,,,
13616,夏侯尚,夏侯尚|尚,60103,,,,,,伯仁,,,,0,226,,,,,,曹魏,,,,,,夏侯淵侄，曹丕征南將軍，合擊劉封，孫權稱臣後益修守備，為征南大將軍首次伐吳,,,,
13617,羅侯寇氏,羅侯寇氏,60103,,,,,,,,,,0,0,,,,,,東漢,,,,,4,劉封生父,,,,
13618,武都氐王楊僕,武都氐王|楊僕,60103,,,,,,,,,,0,0,,,,,,曹魏,,,,,1,曹丕時率武都氐內附,220,,,
13619,李伏,李伏,60104,,,,,,,,,,0,0,,,,,,曹魏,,,,,1,曹丕左中郎將，勸代漢,220,,,
13620,許芝,許芝,60104,,,,,,,,,,0,0,,,,,,曹魏,,,,,,曹丕太史丞，勸代漢,220,,,
13621,張音,張音,60104,,,,,,,,,,0,0,,,,,,東漢,,,,,,漢獻帝行御史大夫，奉璽綬禪位於魏,220,,,
13622,漢獻帝二女,二女,60104,,1,,,,,,,,0,0,,,,,,東漢|曹魏,,,,,4,漢獻帝女，為曹丕嬪,220,,,
13623,衛臻,衛臻|臻,60104,,,,,,公振,,,,0,0,,,,,,東漢|曹魏,,,,,,曹丕散騎常侍，獨稱揚漢美，為中領軍，識破軍中偽作降賊辭，曹叡吏部尚書,220,,,
13624,孔羨,孔羨|宗聖侯,60105,,,,,,子余,,,,0,0,,,,,,曹魏,,,,,,曹丕議郎，奉孔子祀，為司隸校尉,221,,,
13625,宋武帝,宋高祖,60105,1,,劉裕|寄奴,,,德輿,,,,363,422,4.16,6.26,420,422,劉宋,,,,,,,劉宋開國皇帝,,,,
13626,李昪,南唐烈祖,60105,1,,彭奴|徐知誥,,,正倫,,,,889,943,1.7,3.30.,937,943,南唐,,,,,,,南唐開國皇帝，自稱吳王李恪後裔,,,,
13627,李恪 (吳王),吳王恪,60105,1,,,,,厶,,,,619,653,,3.10.,,,,唐朝,,,,,,唐太宗三子,,,,
13628,晉元帝,晉元帝,60105,1,,,,,景文,,,,276,323,5.27,1.3,317,323,東晉,,,,,,,東晉首位皇帝,,,,
13629,吳皇后 (蜀漢),吳氏|后|皇后|皇太后,60105,,1,穆皇后,吳,莧,,,,穆,0,245,,,,,,東漢|蜀漢,,,,,,吳懿妹，劉瑁妻，改嫁劉備，為蜀漢皇后,,,,
13630,敬哀皇后 (蜀漢),張飛女|張氏|皇后,60105,,1,,,,,,,,0,237,,,,,,蜀漢,,,,,,張飛長女，劉禪妃、皇后,,,,
13631,甄夫人,甄氏|甄夫人|夫人|文昭皇后|甄后,60106,,1,甄姬|甄宓|洛神,,,,,,文昭,183,221,1.26,8.4,,,,東漢|曹魏,中山,,,,,袁熙妻，曹丕娶，生曹叡，失寵被郭女王鬥死,,,文昭甄皇后,
13632,曹叡,叡|齊公叡|平原王|平原王叡|太子|皇帝|明帝|帝|烈祖|明皇帝|陛下|天子|車駕,60106,,,,,,元仲,,,,206,239,,1.22,226,239,曹魏,,,,畫餅充饑,,,曹魏第二任皇帝,,,,
13633,郭女王,郭貴嬪|郭氏|郭夫人|郭后|后|皇后|皇太后,60106,,1,,,,女王,,,,184,235,4.8,3.14,,,,曹魏,安平,,,,,曹丕寵妾，第二任皇后，受卞夫人脅迫為曹洪求情，曹叡養母,,,,
13634,劉永 (三國),永|魯王,60106,,,,,,公壽,,,,0,0,,,,,,蜀漢,,,,,,劉備庶子,221,,,
13635,劉理,理|梁王,60106,,,,,,奉孝,,,,0,244,,,,,,蜀漢,,,,,,劉備庶子,,,,
13636,秦宓,秦宓,60106,,,,,,子敕,,,,0,226,,,,,,蜀漢,,,,,,劉備時廣漢處士，諫勿先擊孫權下獄,,,,
13637,張達 (三國),張達,60106,,,,,,,,,,0,0,,,,,,蜀漢|孫吳,,,,,,張飛帳下將，殺之奔孫權,221,,,
13638,范彊,范彊,60106,,,,,,,,,,0,0,,,,,,蜀漢|孫吳,,,,,,張飛帳下將，殺之奔孫權,221,,,
13639,陳壽,陳壽,60106,1,,,,,承祚,,,,233,297,,,,,,蜀漢|西晉,,三國志,,,,蜀漢至西晉歷史學家，譙周弟子,,,,
13640,吳班,吳班|班,60106,,,,,,元雄,,,,0,0,,,,,,蜀漢,,,,,,劉備將軍，夷陵之戰破李異劉阿，平地立營，諸葛亮四次北伐敗司馬懿，吳匡子,221,,,
13641,馮習,馮習,60106,,,,,,休元,,,,0,222,,,,,,蜀漢,,,,,,劉備大督，夷陵之戰破李異劉阿，被斬,,,,
13642,劉阿,劉阿,60106,,,,,,,,,,0,0,,,,,,孫吳,,,,,,孫權將領，夷陵之戰被吳班馮習破於巫,221,,,
13643,宋謙,宋謙,60106,,,,,,,,,,0,0,,,,,,孫吳,,,,,,孫權將軍，參與夷陵之戰,221,,,
13644,鮮于丹,鮮于丹,60106,,,,,,,,,,0,0,,,,,,孫吳,,,,,,孫權將軍，參與夷陵之戰,221,,,
13645,孫桓,孫桓|孫安東|安東|桓,60106,,,,,,,,,,198,0,,,,,,孫吳,,,,,,孫河三子，參與夷陵之戰，為安東中郎將，被困陸遜不救而自解,,,,
13646,曹據,宛侯據,60107,,,,,,,,,,0,0,,,,,,曹魏,,,,,,曹操子，母環夫人,221,,,
13647,曹宇 (三國),魯陽侯宇,60107,,,,,,彭祖,,,,0,278,,,,,,曹魏,,,,,,曹操子，母環夫人，曹奐父，娶張魯女,,,,
13648,曹林,譙侯林,60107,,,曹豹,,,,,,,0,256,,,,,,曹魏,,,,,,曹操第十子，母杜夫人,,,,
13649,曹袞,贊侯袞|北海王袞|袞,60107,,,,,,,,,,0,235,,,,,,曹魏,,,,,,曹操子，母杜夫人，謹慎未嘗有失,,,,
13650,曹峻,襄邑侯峻,60107,,,,,,子安,,,,0,259,,,,,,曹魏,,,,,,曹操子,,,,
13651,曹幹,弘農侯幹,60107,,,曹良,,,,,,,215,261,,,,,,曹魏,,,,,,曹操子，母陳氏,,,,
13652,曹彪,壽春侯彪,60107,,,,,,朱虎,,,,195,251,,,,,,曹魏,,,,,,曹操子，母孫姬,,,,
13653,曹徽,歷城侯徽,60107,,,,,,,,,,0,242,,,,,,曹魏,,,,,,曹操子，母宋姬,,,,
13654,曹茂,平輿侯茂,60107,,,,,,,,,,0,0,,,,,,曹魏,,,,,,曹操子，母趙姬,221,,,
13655,荀林父,荀林父,60107,3,,荀伯|荀桓子|中行伯|中行桓子|中行林父,子,林父,,,荀|中行,桓,0,0,,,,,,晉國,,,,,,晉大夫，邲之戰敗於楚，晉景公復用之,-597,邲之戰,,
13656,孟明視,孟明視,60107,3,,,,視,孟明,,百里,,0,0,,,,,,秦國,,,,,,百里奚子，秦大夫，殽之戰敗於晉，秦穆公復用之,-628,殽之戰,,
13657,邢貞,邢貞|貞,60107,,,,,,,,,,0,0,,,,,,曹魏,,,,,,曹丕太常，拜孫權為吳王，無禮被張昭訓斥,221,,,
13658,曹偉,曹偉|偉,60107,,,,,,,,,,0,221,,,,,,曹魏,山陽,,,,1,與孫權交書求賂被曹丕誅,,,,
13659,治元多,治元多,60108,,,,,,,,,,0,0,,,,,,曹魏,,,,,1,涼州盧水胡，曹丕時反叛，被張既平,221,,,
13660,夏侯儒,夏侯儒|儒,60108,,,,,,俊林,,,,0,0,,,,,,曹魏,,,,,,夏侯尚從弟，張既護軍，失期未達,221,,,
13661,費曜,費曜|曜|費耀,60108,,,,,,,,,,0,0,,,,,,曹魏,,,,,,張既將軍，失期未達，曹叡將軍，諸葛亮二次北伐曹真使救郝昭，諸葛亮四次北伐守上邽，被破,221,,,
13662,成公英,成公英,60108,,,,成公,,,,,,0,0,,,,,,曹魏,,,,,,原韓遂心腹，張既參軍，助平治元多,221,,,
13663,西平麴光,麴光|光,60108,,,,,,,,,,0,221,,,,,,曹魏,西平,,,,1,曹丕時反叛，被張既懸賞，部下斬之,,,,
13664,趙咨,趙咨|咨,60108,,,,,,德度,,,,0,0,,,,,,孫吳,南陽,,車載斗量,,,孫權中大夫，入謝曹魏封吳王，善辯智對曹丕,221,,,
13665,諸葛恪,恪|諸葛恪|元遜,60108,,,,,,元遜,,,,203,253,,,,,,孫吳,,,,東吳四友,,諸葛瑾子，輔佐孫登為中庶子、太子左輔,,,,
13666,張休,休|張休,60108,,,,,,叔嗣,,,,205,245,,,,,,孫吳,,,,東吳四友,,張昭子，輔佐孫登為中庶子、太子右弼,,,,
13667,顧雍,顧雍|雍|顧君|顧公|陽遂鄉侯,60108,,,,,,元嘆,,,,168,243,,,,,,東漢|孫吳,吳郡,,,,,孫權大理、太常、丞相、平尚書事，諫勿封公孫淵燕王，沉默寡言，言必有中,,,,
13668,顧譚,譚|顧譚|子嘿,60108,,,,,,子默,,,,205,246,,,,,,孫吳,,,,東吳四友,,顧雍孫，陸遜外甥，輔佐孫登為中庶子、輔正,,,,
13669,陳武 (東漢),陳武,60108,,,,,,子烈,,,,178,215,,,,,,東漢,廬江,,,江東十二虎臣,,孫權偏將軍,,,,
13670,陳表,表|陳表,60108,,,,,,文奧,,,,204,237,,,,,,孫吳,,,,東吳四友,,陳武子，輔佐孫登為中庶子、翼正都尉,,,,
13671,沈珩 (東吳),沈珩|珩,60108,,,,,,仲山,,,,0,0,,,,,,孫吳,吳興,,,,,孫權西曹掾，入謝拒封孫登萬戶侯，智對曹丕,221,,,
13672,劉基 (三國),劉基|基,60108,,,,,,敬輿,,,,0,0,,,,,,東漢|孫吳,,,,,,劉繇子，孫權司農，諫止孫權酒後殺虞翻,221,,,
13673,素利,素利,60109,,,,,,,,,,0,228,,,,,,鮮卑,,,,,,鮮卑東部大人，降曹操受封王，遠邊塞，被軻比能攻,,,,
13674,彌加,彌加,60109,,,,,,,,,,0,0,,,,,,鮮卑,,,,,,鮮卑大人，降曹操受封王，遠邊塞,221,,,
13675,厥機,厥機,60109,,,,,,,,,,0,0,,,,,,鮮卑,,,,,,鮮卑大人，降曹操受封王，遠邊塞,221,,,
13676,太子晉,周晉,60109,3,,王子喬,姬,晉,子喬,,,,-567,-546,,,,,,東周,,,,喬松,,周靈王太子，早逝無緣王位，後被道教神化,,,,
13677,馬良,馬良|良,60109,,,,,,季常,,,,187,222,,,,,,蜀漢,襄陽,,,,,劉備侍中，夷陵之戰拉攏五谿蠻，戰死，白眉,,,,
13678,曹霖,皇子霖|河東王,60109,,,,,,,,,,0,251,,1.24,,,,曹魏,,,,,,曹丕子，曹髦父,,,,
13679,張南 (蜀漢),張南,60110,,,,,,文進,,,,0,222,,,,,,蜀漢,,,,,,夷陵之戰劉備前部督，被斬,,,,
13680,沙摩柯,沙摩柯,60110,,,,,,,,,,0,222,,,,,,蜀漢,,,,,,五谿蠻首領，夷陵之戰助劉備，被斬,,,,
13681,杜路,杜路,60110,,,,,,,,,,0,0,,,,,,蜀漢|孫吳,,,,,1,劉備將領，夷陵之戰降孫吳,222,,,
13682,劉寧,劉寧,60110,,,,,,,,,,0,0,,,,,,蜀漢|孫吳,,,,,1,劉備將領，夷陵之戰降孫吳,222,,,
13683,傅肜,傅肜|肜,60110,,,,,,,,,,0,222,,,,,,蜀漢,義陽,,,,,劉備將軍，夷陵之戰殿後，罵吳狗戰死,,,,
13684,棧潛,棧潛,60111,,,,,,彥皇,,,,0,0,,,,,,曹魏,,,,,,曹丕中郎將，諫勿立郭女王不聽,222,,,
13685,釁夏,釁夏,60111,3,,,,,,,,,0,0,,,,,,魯國,,,,,2,魯悼公宗人，諫勿立妾為夫人不聽,,,,
13686,浩周,浩周|周,60112,,,,,,孔異,,,,0,0,,,,,,曹魏,,,,,,于禁護軍，自孫權詣曹丕，言孫權必臣服，令孫權遣子入侍而被陽奉陰違,220,,,
13687,曹真,曹真|真|邵陵元侯,60112,,,,,,子丹,,,元,0,231,,,,,,曹魏,,,,,,為上軍大將軍首次伐吳，曹丕中軍大將軍，托孤，曹叡大將軍，抵抗諸葛亮首次北伐，收隴西三郡，為大司馬，發動曹真伐蜀，遭大雨三十日無功而返，病死，肥胖,,,,
13688,孫吳楊粲,楊粲,60112,,,,,,,,,,0,0,,,,,,孫吳,,,,,3,為將軍拒曹軍伐吳,222,,,
13689,朱桓,朱桓|桓,60112,,,,,,休穆,,,,177,238,,,,,,孫吳,,,,,,為禆將軍拒曹軍伐吳，濡須口之戰敗曹仁，石亭之戰左督，出夾石奇謀而陸遜不用,,,,
13690,孫邵,孫長緒|孫劭|劭,60112,,,孫卲,,,長緒,,,,163,225,,,,,,孫吳,北海,,,,,孫權丞相,,,,
13691,鄭泉,鄭泉,60112,,,,,,文淵,,,,0,0,,,,,,孫吳,,,,,,孫權太中大夫，夷陵之戰後出使蜀漢重修舊好,222,,,
13692,宗瑋,宗瑋,60112,,,,,,,,,,0,0,,,,,,蜀漢,,,,,,劉備太中大夫，夷陵之戰後與孫吳重修舊好,222,,,
13693,黃元,黃元|元,60112,,,,,,,,,,0,223,,3,,,,蜀漢,,,,,,蜀漢漢嘉太守，長年與諸葛亮不和，故叛亂燒臨邛城，被楊洪設計禽斬,,,,
13801,曹泰,泰,60201,,,,,,,,,,0,0,,,,,,曹魏,,,,,,曹仁子，濡須口之戰攻濡須被朱桓退,223,,,
13802,常雕,常雕|雕,60201,,,,,,,,,,0,223,,,,,,曹魏,,,,,1,曹仁將軍，濡須口之戰被朱桓斬,,,,
13803,王雙 (曹仁部將),王雙,60201,,,,,,,,,,0,0,,,,,,曹魏,,,,,,曹仁將軍，濡須口之戰被朱桓禽,223,,,
13804,姚泰,姚泰,60201,,,,,,,,,,0,223,,,,,,孫吳,,,,,1,孫權江陵令，江陵之戰欲投敵被朱然殺,,,,
13805,陳曶,陳曶|曶,60202,,,,,,,,,,0,0,,,,,,蜀漢,,,,,1,蜀漢將軍，禽斬黃元,223,,,曶音忽
13806,鄭綽,鄭綽|綽,60202,,,,,,,,,,0,0,,,,,,蜀漢,,,,,1,蜀漢將軍，禽斬黃元,223,,,
13807,胡濟,偉度|胡濟,60202,,,,,,偉度,,,,0,0,,,,,,蜀漢,義陽,,,,,諸葛亮主簿，數有勸諫,223,,,
13808,楊顒,楊顒|顒,60202,,,,,,子昭,,,,0,0,,,,,,蜀漢,,,,,,隨劉備入蜀，諸葛亮主簿，勸其遠碎務,211,,,
13809,晉宗,晉宗,60203,,,,,,,,,,0,0,,,,,,孫吳|曹魏,,,,,1,原孫吳將領，叛降魏為曹丕蘄春太守，蘄春之戰被賀齊禽,223,,,
13810,雍闓,雍闓|闓,60203,,,雍凱,,,,,,,0,225,,,,,,蜀漢|孫吳,,,,,,蜀漢益州耆帥，發動叛亂，殺正昂，投吳為永昌太守，赴任被拒，煽動諸夷叛亂，南中之戰被諸葛亮斬，雍齒後裔,,,,
13811,正昂,正昂,60203,,,,,,,,,,0,223,,,,,,蜀漢,,,,,1,蜀漢益州建寧郡太守，被雍闓殺,,,,
13812,張裔,張裔,60203,,,,,,君嗣,,,,166,230,,,,,,蜀漢,成都,,,,,蜀漢太守，被雍闓執送孫權，鄧芝騙回，為長史，諸葛亮北伐時守家,,,,
13813,呂凱 (蜀漢),呂凱,60203,,,,,,季平,,,,0,225,,,,,,蜀漢,,,,,,蜀漢永昌功曹，堵截雍闓赴任,,,,
13814,王伉,王伉,60203,,,,,,,,,,0,0,,,,,,蜀漢,,,,,,蜀漢永昌府丞，堵截雍闓赴任,223,,,
13815,孟獲,孟獲|獲,60203,,,,,,,,,,0,0,,,,,,蜀漢,,,,,,永昌郡人，南中之戰煽動諸夷叛亂助雍闓，被諸葛亮七擒七縱，臣蜀漢而不復反,223,,,
13816,朱褒,朱褒,60203,,,,,,,,,,0,0,,,,,,蜀漢,,,,,,蜀漢牂牁太守，南中之戰叛亂應雍闓,223,,,
13817,高定 (三國),高定,60203,,,高定元,,,,,,,0,225,,,,,,蜀漢,,,,,,蜀漢越嶲夷王，南中之戰叛亂應雍闓，被諸葛亮斬,,,,
13818,鄧芝,鄧芝|芝,60203,,,,,,伯苗,,,,178,251,,,,,,蜀漢,義陽,,,,,蜀漢尚書，以中郎將使孫吳重新結盟，擅長外交，諸葛亮首次北伐揚武將軍，敗於箕谷,,,,
13819,張溫 (東吳),張溫|溫|張惠恕,60203,,,,,,惠恕,,,,193,230,,,,,,孫吳,吳郡,,,,,孫權輔義中郎將，使於蜀漢重新結盟，引薦暨艷，連坐免官,,,,
13820,暨艷,暨艷|艷,60204,,,,,,子休,,,,0,224,,,,,,孫吳,吳郡,,,,,張溫引薦為孫權選部尚書，喜揭人短被賜死,,,,
13821,陸瑁,瑁|陸瑁,60204,,,,,,子璋,,,,0,239,,,,,,孫吳,,,,,,陸遜弟，諫暨艷勿揭人短不聽，孫權選曹尚書，諫止伐公孫淵,,,,
13822,朱據,朱據|據,60204,,,,,,子範,,,,194,250,,,,,,孫吳,,,,,,孫權侍御史、左將軍，諫暨艷勿揭人短不聽，稱隱蕃有才，受牽連被軟禁，孫魯育夫,,,,
13823,徐彪,徐彪|彪,60204,,,,,,仲虞,,,,0,224,,,,,,孫吳,,,,,1,孫權選曹郎，喜揭人短與暨艷同被賜死,,,,
13824,虞俊,虞俊,60204,,,,,,,,,,0,0,,,,,,孫吳,餘姚,,,,3,預言張溫覆敗,224,,,
13825,扶羅韓,扶羅韓,60205,,,,,,,,,,0,0,,,0,0,鮮卑,,,,,,,步度根兄，為鮮卑大人，被軻比能誘殺,,,,死於221-223年間
13826,瑣奴,瑣奴,60205,,,,,,,,,,0,0,,,,,,鮮卑,,,,,1,軻比能別帥，被田豫破,224,,,
13827,馬謖,馬謖|謖,60205,,,,,,幼常,,,,190,228,,,,,,蜀漢,,,言過其實,,,馬良弟，劉備越嶲太守，蜀漢參軍，諫諸葛亮南中之戰攻心為上，諸葛亮首次北伐為先鋒，失街亭被斬,,,,
13828,鮑勳,鮑勛|勛,60205,,,,,,叔業,,,,0,226,,6.9,,,,曹魏,,,十鼠同穴,,,鮑信子，曹操魏郡西部都尉，治郭女王弟罪被曹丕記恨，曹丕宮正，諫勿伐吳被貶治書執法，因小事被曹丕殺,,,,
13829,蔡方,蔡方,60206,,,,,,,,,,0,0,,,,,,曹魏|孫吳,,,,,1,利成郡兵，叛曹魏，殺太守，被平奔吳為將軍,225,,,
13830,利成太守徐質,徐質,60206,,,徐箕,,,,,,,0,225,,,,,,曹魏,,,,,1,曹丕利成郡太守，被蔡方殺,,,,
13831,唐咨,唐咨|咨,60206,,,,,,,,,,0,0,,,,,,曹魏|孫吳,利成,,,,,利成郡人，蔡方反叛被推為主，被平奔吳為將軍,225,,,
13832,屯騎校尉任福,任福,60206,,,,,,,,,,0,0,,,,,,曹魏,,,,,1,曹丕屯騎校尉，討平蔡方,225,,,
13833,曹鑒,皇子鑒|東武陽王|東武陽王鑒,60206,,,,,,,,,,0,225,,,,,,曹魏,,,,,,曹丕子,,,,
13834,馬忠 (蜀漢),馬忠|狐忠,60206,,,狐篤,,,德信,,,,0,249,,,,,,蜀漢,巴西,,,,,蜀漢門下督，參與南中之戰，為參軍，諸葛亮四次北伐呼其退軍，代張翼為庲降都督，斬劉胄,,,,
13835,孫韶將領高壽,高壽|壽,60206,,,,,,,,,,0,0,,,,,,孫吳,,,,,1,孫韶將領，曹丕伐吳率敢死士偷襲，獲副車羽蓋,225,,,
13836,彭綺,彭綺|綺,60206,,,,,,,,,,0,0,,,,,,孫吳,番陽,,,,,孫吳番陽山越反賊，被胡綜周魴生擒,226,,,
13837,陳到,陳到,60207,,,,,,叔至,,,,0,0,,,,,,蜀漢,,,,,,蜀漢護軍，白毦兵統領，趙雲演義事跡原型,226,,,
13838,郭女王弟,郭夫人弟,60207,,,,,,,,,,0,0,,,,,,曹魏,,,,,4,被鮑勛治罪,,,,
13839,孫邕,孫邕|邕,60207,,,,,,宗儒,,,,0,0,,,,,,曹魏,,,,,,曹丕陳留太守，營壘未成而斜行,226,,,
13840,孫邕吏劉曜,劉曜,60207,,,,,,,,,,0,0,,,,,,曹魏,,,,,3,孫邕軍營令史，欲揭發孫邕斜行事被鮑勛止,226,,,
13841,曹蕤,皇弟蕤|陽平王|北海王蕤,60208,,,,,,,,,,0,233,,,,,,曹魏,,,,,,曹丕子，曹叡弟,,,,
13842,荀禹,荀禹|禹,60208,,,,,,,,,,0,0,,,,,,曹魏,,,,,1,曹魏治書侍御史，乘山舉火退孫權,226,,,
13843,曹冏 (清河王),皇子冏|清河王|清河王冏,60208,,,,,,,,,,0,226,,,,,,曹魏,,,,,,曹叡長子,,,,
13844,諸葛瑾部將張霸,張霸,60208,,,,,,,,,,0,226,,,,,,孫吳,,,,,1,諸葛瑾部將，攻襄陽被司馬懿斬,,,,
13845,褚逢,褚逢,60208,,,,,,,,,,0,0,,,,,,孫吳,,,,,1,孫權郎中，以科條就陸遜諸葛瑾，意所不安令損益之,226,,,
13846,士徽,徽,60208,,,,,,,,,,165,227,,,,,,孫吳,,,,,,士燮三子，孫權安遠將軍、九真太守，自署交趾太守叛亂，拒戴良，呂岱說降之，肉袒而被騙斬,,,,
13847,交趾太守陳時,陳時|時,60208,,,,,,,,,,0,0,,,,,,孫吳,,,,,1,孫權校尉，代士燮為交趾太守,226,,,
13848,呂岱,呂岱|岱,60208,,,,,,定公,,,,161,256,,10.21,,,,孫吳,,,,,,孫權交州刺史、廣州刺史，討伐士徽叛亂，說降而騙斬之，討五谿蠻，虞翻反對求馬公孫淵而不報,,,,
