索引號,慣用名,通鑑名,通鑑目錄,出處,女性,別稱,姓,名,字,號,氏,謚,生年,卒年,出生月日,去世月日,得位年,失位年,統治政權,從屬政權,生僻度,簡述,記載年,記載年備註,備注
4003,衛右渠,右渠|朝鮮王|王,31301,,,위우거,,,,,,,0,-108,,,0,-108,朝鮮,,,衛滿朝鮮第3代君主，被尼谿相參殺，衛滿朝鮮亡,,,
4004,涉何,涉何|何,31301,,,,,,,,,,0,-109,,,,,,西漢,2,漢武帝時出使朝鮮，先殺朝鮮使者封官，後被朝鮮攻殺,,,
4005,朝鮮裨王長,朝鮮裨王長,31301,,,,,,,,,,0,-109,,,,,,朝鮮,3,護送涉何歸漢的朝鮮使者，被其御殺以向漢武帝邀功,,,
4006,荀彘,荀彘|左將軍,31301,,,,,,,,,,0,-108,,,,,,西漢,,漢武帝左將軍，征朝鮮與楊僕不和，并其軍，坐爭功棄市,,,
4007,杜周,杜周|周,31302,,,,,,長孺,,,,0,-95,,,,,,西漢,,漢武帝御史中丞、廷尉、御史大夫，酷吏，監獄人數大增,,,
4008,趙破奴虜樓蘭王,樓蘭王,31302,,,,,,,,,,0,0,,,0,0,樓蘭,,4,被趙破奴輕騎七百虜,-108,,
4009,浩侯王恢,王恢|恢|浩侯,31302,,,,,,,,,,0,0,,,,,,西漢,3,漢武帝將領，輔佐趙破奴擊車師破樓蘭，漢宛戰爭導軍,-108,,
4010,衛山,衛山|山,31303,,,義陽侯,,,,,,,0,-108,,,,,,西漢,2,漢武帝將領，漠北之戰封侯，帶兵出使朝鮮勸降衛右渠，失敗被殺,,,霍去病將領義陽侯衛山-93年棄市，與赴朝鮮使者衛山可能不是同一人
4011,衛長降,太子|長|幾侯,31303,,,衛長,,,,,,,0,0,,,,,,朝鮮|西漢,,衛右渠子，欲降漢，因生疑反悔，衛右渠死後降漢，勸成己降,-108,,
4012,公孫遂,公孫遂|遂,31303,,,,,,,,,,0,-108,,,,,,西漢,2,漢武帝濟南太守，探究楊僕、荀彘平朝鮮情況，因偏聽荀彘被誅,,,
4013,路人,相路人|路人,31303,,,노인,,,,,,,0,-108,,,,,,朝鮮|西漢,,朝鮮官員，亡降漢，道死,,,wiki作路人 (衛氏朝鮮)
4014,韓陰,相韓陰|陰|萩苴侯,31303,,,한도|韓陶|荻苴侯,,,,,,,0,-89,,,,,,朝鮮|西漢,,朝鮮官員，亡降漢,,,
4015,尼谿相參,尼谿相參|尼谿參|參|澅清侯,31303,,,삼,,,,,,,0,-99,,,,,,朝鮮|西漢,,朝鮮官員，使人殺衛右渠降漢,,,
4016,王唊,將軍王唊|唊|平州侯,31303,,,왕겹,,,,,,,0,-105,,,,,,朝鮮|西漢,,朝鮮將軍，亡降漢,,,
4017,成己,成己,31303,,,成巳,,,,,,,0,-108,,,,,,朝鮮,3,衛右渠大臣，衛右渠死後繼續據王險城反漢,,,
4018,路最,最|涅陽侯,31303,,,최|溫陽侯,,,,,,,0,0,,,,,,朝鮮|西漢,,路人子，勸成己降漢,-108,,
4019,王烏,王烏|烏,31304,,,,,,,,,,0,0,,,,,,西漢,,漢武帝使者，從匈奴俗，烏維單于假意許和親,-107,,
4020,兒單于,太子|烏師盧|兒單于|單于,31304,,,詹師盧,,,,,,,0,-102,,,-105,-102,匈奴,,,匈奴單于第7代，烏維單于子，年少，好殺伐,,,
4021,楊信,楊信|信,31304,,,,,,,,,,0,0,,,,,,西漢,3,漢武帝使者，不從匈奴俗，烏維單于拒絕和親,-107,,
4022,烏維單于貴人,貴人,31304,,,,,,,,,,0,-107,,,,,,匈奴,4,烏維單于使者，病死於去漢途中,,,
4023,路充國,路充國,31304,,,,,,,,,,0,0,,,,,,西漢,,送匈奴貴人至烏維單于處厚葬，被扣押七年不降，且鞮侯放還,-107,,
4024,劉細君,細君|公主|右夫人,31305,,1,,,,,,,,-130,-101,,,,,,西漢|烏孫,,江都王劉建女，和親烏孫嫁獵驕靡、軍須靡,,,
4025,獵驕靡左夫人,女|左夫人,31305,,1,,,,,,,,0,0,,,,,,匈奴|烏孫,4,劉細君和親後，匈奴遣女妻烏孫昆莫，為左夫人（正妻）,-105,,
4026,軍須靡,岑娶|昆彌,31305,,,岑陬|軍須靡,,,,,,,0,0,,,0,0,烏孫,,,烏孫昆莫，獵驕靡長孫，劉細君再嫁，劉解憂和親,-105,,
4027,黎軒善眩人,黎軒善眩人,31305,,,,,,,,,,0,0,,,,,,黎軒,4,黎軒魔術師，安息國與大鳥卵并獻漢武帝,-105,,
4028,越人勇之,越人勇之,31306,,,,,,,,,,0,0,,,,,,西漢,3,以越俗，柏梁臺災後勸漢武帝作建章宮以震懾,-104,,
4029,壺遂,壺遂|遂,31306,,,,,,,,,,0,0,,,,,,西漢,,漢武帝太中大夫，造漢太初歷,-104,,
4030,博士賜,博士賜,31306,,,,,,,,,,0,0,,,,,,西漢,3,漢武帝博士，議定太初歷,-104,,
4031,兒單于左大都尉,左大都尉,31306,,,,,,,,,,0,-103,,,,,,匈奴,4,兒單于左大都尉，謀弒君降漢，被殺,,,
4032,車令,車令,31307,,,,,,,,,,0,-104,,,,,,西漢,3,漢武帝出使大宛使者，攜金馬換天馬不得，椎金馬而去，被劫殺,,,
4033,毋寡,宛王|王|毋寡|母寡,31307,,,,,,,,,,0,-102,,,0,-102,大宛,,,大宛國王，引發漢宛戰爭，被殺,,,可能名Mauakes
4034,殺漢使大宛貴人,宛貴人,31307,,,,,,,,,,0,0,,,,,,大宛,4,大宛貴人，驅逐交換天馬漢使，令郁成王殺之,-104,,
4035,郁成王,郁成王|郁成,31307,,,,,,,,,,0,-102,,,,,,大宛,2,大宛郁成王，攻殺交換天馬漢使，擊退李廣利初次攻宛，二次被上官桀擊破,,,
4036,姚定漢,姚定漢|定漢,31307,,,,,,,,,,0,0,,,,,,西漢,,漢武帝使者，言三千兵可破大宛,-104,,
4037,孝武李夫人,李氏|李夫人,31307,,1,,,,,,,,0,0,,,,,,西漢,,李延年李廣利妹，劉賀奶奶，傾城傾國,-104,,死於-104年前後
4038,李廣利,廣利|貳師將軍|貳師|李廣利|海西侯|將軍,31307,,,,,,,,,,0,-89,,,,,,西漢|匈奴,,漢武帝常敗將軍，孝武李夫人哥，漢宛戰爭總指揮，天漢四年繫匈奴，謀立劉髆為太子，征和三年降匈奴被衛律殺,,,
4039,趙始成,趙始成,31307,,,,,,,,,,0,0,,,,,,西漢,2,漢宛戰爭軍正,-104,,
4040,李哆,李哆,31307,,,,,,,,,,0,0,,,,,,西漢,2,漢宛戰爭校尉,-104,,
4041,王延廣,延廣,31308,,,,,,,,,,0,0,,,,,,西漢,,漢武帝御史大夫,-102,,
4042,兒單于子,子,31308,,,,,,,,,,0,0,,,,,,匈奴,4,兒單于子，年少未立,-102,,
4043,呴犂湖單于,呴犂湖|單于|呴犂湖單于,31308,,,,,,,,,,0,-101,,,-102,-101,匈奴,,,匈奴單于第8代，伊雉斜次子,,,
4044,呴犂湖右賢王,右賢王,31308,,,,,,,,,,0,0,,,,,,匈奴,4,呴犂湖單于右賢王，入酒泉略數千人，被任文救走,-102,,
4045,任文,任文|文,31308,,,,,,,,,,0,0,,,,,,西漢,3,漢武帝時期軍正，救走呴犂湖單于右賢王所略酒泉數千人，捕騎墻樓蘭王,-102,,
4046,張昌,睢陽侯|張昌,31308,,,,,,,,,,0,0,,,,,,西漢,1,張敖後代，睢陽國廢,-102,,
4047,鄧光,鄧光,31309,,,,,,,,,,0,0,,,,,,西漢,3,建議漢武帝停止伐大宛專攻匈奴，入獄,-102,,
4048,殺毋寡宛貴人,宛貴人,31309,,,,,,,,,,0,0,,,,,,大宛,4,殺毋寡大宛貴人,-102,,
4049,煎靡,煎靡,31309,,,,,,,,,,0,0,,,,,,大宛,3,大宛勇將，被李廣利虜,-102,,
4050,昩蔡,昩蔡|宛王,31309,,,,,,,,,,0,-101,,,-102,-101,大宛,西漢,,西漢所立大宛國王，一年后被政變殺死,,,
4051,王申生,王申生,31309,,,,,,,,,,0,-102,,,,,,西漢,3,李廣利校尉，攻郁成王被滅,,,
4052,上官桀,上官桀|桀|左將軍桀|安陽侯,31309,,,,,,,,,,0,-80,,,,,,西漢,,李廣利搜粟都尉，漢宛戰爭攻破郁成王，追至康居，漢武帝托孤重臣，力大,,,
4053,趙弟,趙弟|新畤侯,31309,,,,,,,,,,0,0,,,,,,西漢,1,漢宛戰爭上官桀騎士，私斬郁成王,-102,,
4054,漢宛戰爭樓蘭王,樓蘭王|王,31309,,,,,,,,,,0,0,,,0,0,樓蘭,,4,漢宛戰爭時期樓蘭王，騎墻漢匈,-101,,
4055,蟬封,蟬封|宛王,31309,,,,,,,,,,0,0,,,-100,0,大宛,西漢,,昩蔡被殺後大宛國王,,,
4056,蟬封子,子,31309,,,,,,,,,,0,0,,,,,,大宛,4,大宛國王蟬封子，入漢為質,-101,,
4057,且鞮侯單于,且鞮侯|單于|且鞮侯單于,31310,,,,,,,,,,0,-96,,,-101,-96,匈奴,,,匈奴單于第9代，伊雉斜三子，拘蘇武,,,
4058,齊襄公,齊襄公,31310,3,,,姜,諸兒,,,,,-729,-686,,,-697,-686,齊國,,,齊國第14代君主，滅紀復九世之仇，通奸文姜，齊桓公哥,,,
4059,蘇武,蘇武|武|蘇君,31310,,,,,,子卿,,,,-140,-60,,,,,,西漢,,漢武帝中郎將，牧羊北海，昭宣時期典屬國，麒麟閣十一功臣,,,
4060,張勝,張勝|勝,31310,,,,,,,,,,0,0,,,,,,西漢|匈奴,,漢武帝副中郎將，與蘇武出使匈奴,-100,,
4061,常惠,常惠|惠,31310,,,,,,,,,,0,-46,,,,,,西漢,,漢武帝假吏，與蘇武出使匈奴，漢昭帝光祿大夫,,,
4062,緱王,緱王,31310,,,,,,,,,,0,-100,,,,,,匈奴|西漢|匈奴,4,渾邪王姐子，降漢後隨趙破奴復歸匈奴，欲謀反降漢被誅,,,
4063,虞常,虞常|常,31310,,,,,,,,,,0,-100,,,,,,西漢|匈奴,,與緱王謀反降漢，被且鞮侯殺,,,
4064,衛律,衛律|律|丁靈王,31310,,,,,,,,,,0,-79,,,,,,西漢|匈奴,,李延年推薦出使匈奴後降之，且鞮侯封丁靈王，匈奴三代權臣,,,
4065,且鞮侯母閼氏,單于母閼氏|閼氏|大閼氏,31310,,1,,,,,,,,0,-97,,,,,,匈奴,4,且鞮侯母，緱王、虞常計劃劫之投漢未果。欲殺李陵且鞮侯匿之,,,
4066,且鞮侯左伊秩訾,左伊秩訾,31310,,,,,,,,,,0,0,,,,,,匈奴,4,勸且鞮侯不殺蘇武而招降之,-100,,
4067,王卿 (西漢),王卿,31311,,,王延年,,,,,,,0,-98,,,,,,西漢,,漢武帝濟南太守、御史大夫,,,
4068,且鞮侯右賢王,右賢王,31311,,,,,,,,,,0,0,,,,,,匈奴,4,且鞮侯單于右賢王，與李廣利戰，救車師,-99,,
4069,趙充國,趙充國|充國,31311,,,,,,翁孫,,,壯,-137,-52,,,,,,西漢,,漢武帝時期李廣利假司馬，率軍突圍，麒麟閣十一功臣,,,
4070,李陵,陵|李陵|右校王,31311,,,,,,少卿,,,,0,-74,,,,,,西漢|匈奴,,李廣孫，浚稽山之戰降匈奴，蘇武好友，黠戛斯（吉爾吉斯）祖先,,,
4071,陳步樂,陳步樂|步樂,31311,,,,,,,,,,0,-99,,,,,,西漢,3,李陵麾下騎兵，因李陵降匈奴被漢武帝逼問自殺,,,
4072,管敢,管敢|敢,31311,,,,,,,,,,0,0,,,,,,西漢|匈奴,3,李陵軍候，降匈奴告密，致李陵敗,-99,,
4073,范昆,范昆,31312,,,,,,,,,,0,0,,,,,,西漢,,漢武帝光祿大夫，繡衣使者,-99,,
4074,張德,張德,31312,,,,,,,,,,0,0,,,,,,西漢,3,漢武帝繡衣使者,-99,,
4075,暴勝之,暴勝之|勝之|暴公子|御史大夫|大夫,31312,,,,,,公子,,,,0,-91,,,,,,西漢,,漢武帝繡衣使者、御史大夫，推薦雋不疑，勸止劉屈氂斬田仁，漢武帝欲斬而囚之，自殺,,,
4076,雋不疑,雋不疑|不疑,31312,,,,,,曼倩,,,,0,0,,,,,,西漢,,漢武帝青州刺史，漢昭帝京兆尹，治燕王旦謀反事,-99,,
4077,王賀,王賀,31312,,,,,,翁孺,,,,0,0,,,,,,西漢,,漢武帝繡衣御史，縱萬人不殺被免職，王政君爺爺,-99,,
4078,成娩,介和王|成娩|開陵侯,31312,,,,,,,,,,0,0,,,,,,匈奴|西漢,3,漢武帝時匈奴降將，征和三年圍車師掩護馬通軍,-99,,
4201,棄市雁門太守,太守,31401,,,,,,,,,,0,-98,,,,,,西漢,4,漢武帝雁門太守，坐畏愞棄市,,,
4202,狐鹿姑單于,左賢王|狐鹿姑單于|單于|狐鹿孤單于,31401,,,,,,,,,,0,-85,,,-96,-85,匈奴,,,匈奴單于第10代，且鞮侯子，敗公孫敖,,,
4203,李緒,李緒|緒,31401,,,,,,,,,,0,0,,,,,,西漢|匈奴,,投降且鞮侯助其練兵，公孫敖誤報為李陵使其家被族，李陵刺殺李緒,-97,,
4204,李陵匈奴妻,女,31401,,1,,,,,,,,0,0,,,,,,匈奴,4,且鞮侯女，嫁李陵,-97,,
4205,劉髆,皇子髆|昌邑王|髆|昌邑哀王髆,31401,,,,,,,,,哀,0,-88,,,,,,西漢,,漢武帝五子，孝武皇后李氏生,,,
4206,公孫敖妻,妻,31401,,1,,,,,,,,0,-96,,,,,,西漢,4,公孫敖妻，行巫蠱使公孫敖腰斬,,,
4207,左大將 (且鞮侯單于之子),左大將|左賢王,31401,,,,,,,,,,0,0,,,,,,匈奴,,且鞮侯次子，且鞮侯死後短暫被立後讓位,-96,,
4208,先賢撣,先賢撣|日逐王,31401,,,,,,,,,,0,-34,,,,,,匈奴,,且鞮侯孫，左大將子，日逐王,,,
4209,壺衍鞮單于,子|左賢王|壺衍鞮單于|單于,31401,,,,,,,,,,0,-68,,,-85,-68,匈奴,,,匈奴單于第11代，釋放蘇武,,,
4210,白公 (西漢),白公,31401,,,,,,,,,,0,0,,,,,,西漢,,漢武帝時期水利學家，開鑿白渠,-95,,
4211,漢昭帝,皇子弗陵|弗陵|少子|皇太子|少主|太子|帝|少帝|天子|上,31401,,,,,,,,,孝昭,-94,-74,,6.5,-87,-74,西漢,,,西漢第8代皇帝,,,
4212,趙婕妤,趙倢伃|鉤弋|鉤弋夫人|夫人,31401,,1,鉤弋夫人|拳夫人,趙,,,,,,-113,-88,,,,,,西漢,,懷孕14月生漢昭帝，堯母門，被漢武帝殺母立子,,,
4213,江充,江充|充|江君,31402,,,江齊,,,次倩,,,,0,-91,,,,,,西漢,,漢武帝水橫都尉，其妹嫁劉彭祖子劉丹，告發劉丹通奸事，巫蠱之禍專案小組組長,,,
4214,劉丹,太子丹|趙太子|太子,31402,,,,,,,,,,0,0,,,,,,西漢,1,劉彭祖太子，被江充告發淫亂而廢,,,
4215,淖子,淖子,31402,,,,,,,,,,0,0,,,,,,西漢,3,劉彭祖與淖姬子，幾乎被立為趙王,,,
4216,淖姬兄,淖姬兄,31402,,0,,,,,,,,0,0,,,,,,西漢,4,淖姬兄，漢武帝宦者，言淖子多欲未立，立劉昌,,,
4217,劉昌 (趙王),武始侯昌|昌|趙王,31402,,,趙頃王,,,,,,,0,-74,,,,,,西漢,,劉彭祖子，繼任趙王,,,
4218,巫蠱之禍帶劍男子,男子,31402,,,,,,,,,,0,0,,,,,,西漢,4,漢武帝建章宮所見帶劍男子，搜捕不得，起巫蠱之禍,-92,,
4219,巫蠱之禍門候,門候,31402,,,,,,,,,,0,-92,,,,,,西漢,4,巫蠱之禍未得帶劍男子，被漢武帝怒斬,,,
4220,衛君孺,君孺,31402,,1,,,,,,,,0,-91,,,,,,西漢,,衛子夫大姐，公孫賀妻,,,
4221,公孫敬聲,敬聲,31402,,,,,,,,,,0,-91,,,,,,西漢,,漢武帝太仆，公孫賀子，與陽石公主私通，死於巫蠱之禍,,,
4222,朱安世,朱安世|安世,31402,,,,,,,,,,0,0,,,,,,西漢,,漢武帝時期游俠，被公孫賀捕後獄中上書，告發公孫賀全家，引發巫蠱之禍,-92,,
4223,陽石公主,陽石公主,31402,,1,德邑公主,,,,,,,0,-91,,,,,,西漢,,漢武帝衛子夫女，巫蠱之禍被告與公孫敬聲通奸被殺,,,
4224,劉屈氂,劉屈氂|澎侯|屈氂|丞相,31402,,,,,,,,,,0,-90,,,,,,西漢,,漢武帝丞相，中山靖王劉勝子，平巫蠱之禍，與李廣利合謀立劉髆為太子，事發腰斬,,,氂音離
4225,諸邑公主,諸邑公主,31402,,1,,,,,,,,0,-91,,,,,,西漢,,漢武帝衛子夫女，巫蠱之禍因公孫賀案被殺,,,
4226,李姬 (漢武帝),李姬,31403,,1,,,,,,,,0,0,,,,,,西漢,,漢武帝妾，生劉旦、劉胥,,,
4227,蘇文,蘇文|文,31403,,0,,,,,,,,0,-90,,,,,,西漢,,漢武帝黃門宦官，誣陷戾太子劉據，巫蠱之禍捕殺太子，最終被漢武帝燒死,,,
4228,常融,常融|融,31403,,0,,,,,,,,0,0,,,,,,西漢,3,小黃門，讒言戾太子被漢武帝斬,,,
4229,小黃門王弼,王弼,31403,,0,,,,,,,,0,0,,,,,,西漢,3,小黃門，讒言戾太子組合,,,
4230,檀何,檀何|胡巫|巫,31403,,1,,,,,,,,0,-91,,,,,,西漢,3,巫蠱之禍江充所請胡巫，言漢武帝病因巫蠱，被戾太子燒死,,,
4231,章贛,章贛,31403,,,,,,,,,,0,0,,,,,,西漢,,漢武帝御史，巫蠱之禍助江充,-91,,
4232,石德,石德|德,31403,,,,,,,,,,0,-91,,,,,,西漢,,漢武帝太常、太子少傅，石慶子，巫蠱之禍首勸誅江充造反，被景建擒獲,,,
4233,戾太子客,客,31403,,,,,,,,,,0,0,,,,,,西漢,4,戾太子門客，巫蠱之禍詐為使者捕江充，格殺韓說,-91,,
4234,無且,無且,31403,,,,,,,,,,0,0,,,,,,西漢,3,戾太子舍人，巫蠱之禍通報殺江充事至衛子夫,-91,,
4235,倚華,倚華,31403,,1,,,,倚華,,,,0,0,,,,,,西漢,1,衛子夫女長御，與太子門客無且通信，使衛子夫調動長樂宮衛隊,-91,,
4236,巫蠱之禍召太子使者,使|使者,31403,,,,,,,,,,0,-91,,,,,,西漢,4,漢武帝使者，巫蠱之禍召太子不得，言其欲斬之,,,
4237,張光,張光,31403,,,,,,,,,,0,-91,,,,,,西漢,3,戾太子賓客，巫蠱之禍造反將兵，被商丘成俘,,,
4238,如侯,如侯,31403,,,,,,,,,,0,-91,,,,,,西漢,4,原長安囚，巫蠱之禍發長水、宣曲胡騎助戾太子造反，被莽通斬,,,
4239,莽通,馬通|通|重合侯,31403,,,,馬,通,,,,,0,-88,,,,,,西漢,,漢武帝將領，馬援曾祖，明德皇后改其姓莽，巫蠱之禍俘如侯，征和三年繫匈奴，與莽何羅刺殺漢武帝被處決,,,
4240,商丘成,商丘成|成|秺侯,31403,,,,商丘,成,,,,,0,-88,,,,,,西漢,,漢武帝大鴻臚、御史大夫，巫蠱之禍俘張光，征和三年繫匈奴，坐祝詛自殺,,,秺音杜
4241,田仁,田仁|仁|司直,31403,,,,,,,,,,0,-91,,,,,,西漢,,漢武帝司直，巫蠱之禍放走戾太子，腰斬,,,
4242,巫蠱之禍劉長,劉長,31403,,,,,,,,,,0,0,,,,,,西漢,3,漢武帝宗正，巫蠱之禍收衛子夫璽綬,-91,,
4243,巫蠱之禍劉敢,劉敢,31403,,,,,,,,,,0,0,,,,,,西漢,3,漢武帝執金吾，巫蠱之禍收衛子夫璽綬,-91,,
4244,景建,景建|建|德侯,31403,,,,,,,,,,0,0,,,,,,西漢,3,長安男子，巫蠱之禍從莽通獲石德封侯,-91,,
4245,令狐茂,壺關三老茂,31403,,,,,,,,,,0,0,,,,,,西漢,1,巫蠱之禍上書為戾太子鳴冤，感悟漢武帝,-91,,
4246,匿戾太子湖縣屋主,主人|主人公,31403,,,,,,,,,,0,-91,,,,,,西漢,4,巫蠱之禍戾太子逃亡湖縣藏匿家主人，賣屨奉太子，被格殺,,,
4247,戾太子湖縣故人,故人,31403,,,,,,,,,,0,0,,,,,,西漢,4,戾太子湖縣故人，欲呼之而被發覺,-91,,
4248,張富昌,張富昌|題侯,31403,,,,,,,,,,0,0,,,,,,西漢,3,山陽男子，踢開戾太子上吊屋門,-91,,
4249,巫蠱之禍李壽,李壽|邘侯,31403,,,,,,,,,,0,0,,,,,,西漢,3,新安令史，抱解上吊戾太子尸,-91,,
4250,劉偃 (平干王),偃|平干王,31404,,,,,,,,,頃,0,-81,,,,,,西漢,,劉彭祖幼子,,,
4251,偃渠,偃渠,31404,,,,,,,,,,0,0,,,,,,匈奴,1,征和三年匈奴大將，與馬通軍遇未戰,-90,,
4252,狐鹿姑右大都尉,右大都尉,31404,,,,,,,,,,0,0,,,,,,匈奴,4,征和三年與衛律被李廣利擊破,-90,,
4253,范夫人,范夫人,31404,,1,,,,,,,,0,0,,,,,,西漢,3,繼將領築城抵禦匈奴，由夫人率餘眾完成，名范夫人城，李廣利在此降匈奴,,,
4254,李廣利女,貳師女,31404,,1,,,,,,,,0,-90,,,,,,西漢,4,李廣利女，嫁劉屈氂子，死於巫蠱之禍,,,
4255,劉屈氂子,屈氂子,31404,,,,,,,,,,0,-90,,,,,,西漢,4,劉屈氂子，取李廣利女，死於巫蠱之禍,,,
4256,郭穰,郭穰,31404,,,,,,,,,,0,0,,,,,,西漢,,漢武帝內者令，告發劉屈氂李廣利合謀立劉髆事,-90,,
4257,劉屈氂妻,丞相夫人,31404,,1,,,,,,,,0,-90,,,,,,西漢,4,劉屈氂夫人，被郭穰告發巫蠱之事,,,
4258,胡亞夫,胡亞夫,31404,,,,,,,,,,0,0,,,,,,西漢,3,李廣利掾，勸其立功贖罪,-90,,
4259,狐鹿姑左大將,左大將,31404,,,,,,,,,,0,-90,,,,,,匈奴,4,狐鹿姑左大將，被李廣利殺於郅居水,,,
4260,李廣利長史,長史,31404,,,,,,,,,,0,-90,,,,,,西漢,4,李廣利軍中長史，謀擒李廣利未遂被殺,,,
4261,僕雷,決眭都尉|煇渠侯,31404,,,,,,,,,,0,0,,,,,,西漢,,僕多子，謀擒李廣利未遂,-90,,
4262,狐鹿姑女,女,31404,,1,,,,,,,,0,0,,,,,,匈奴,4,狐鹿姑女，李廣利妻,-90,,
4263,公孫勇,公孫勇,31405,,,,,,,,,,0,-90,,,,,,西漢,3,漢武帝城父令，謀反，被魏不害誅,,,
4264,胡倩,胡倩,31405,,,,,,,,,,0,-90,,,,,,西漢,3,公孫勇門客，謀反，被田廣明斬,,,
4265,田廣明,田廣明,31405,,,,,,,,,,0,0,,,,,,西漢,,漢武帝淮陽太守，斬反賊胡倩,-90,,
4266,魏不害,魏不害|不害,31405,,,,,,,,,,0,0,,,,,,西漢,1,漢武帝圉縣守，誅反賊公孫勇，封當塗侯,-90,,
4267,田千秋,田千秋|千秋|大鴻臚|丞相|富民侯,31405,,,車丞相|車千秋,,,,,,,0,-77,,,,,,西漢,,漢武帝高寢郎、大鴻臚、丞相，為戾太子鳴冤，主持召開鹽鐵會議，平燕王劉旦之亂,,,
4268,巫蠱之禍北地太守,北地太守,31405,,,,,,,,,,0,-90,,,,,,西漢,4,巫蠱之禍加兵刃於戾太子者，被族滅,,,
4269,軍候弘,軍候弘,31405,,,,,弘,,,,,0,0,,,,,,西漢,3,征和三年擊匈奴前上縛馬書,-90,,
4270,趙過,趙過|過,31405,,,,,,,,,,0,0,,,,,,西漢,1,漢武帝搜粟都尉，推廣代天法，發明三腳耬,-89,,
4271,狐鹿姑母,單于母閼氏|母閼氏,31406,,1,,,,,,,,0,0,,,,,,匈奴,4,狐鹿姑母，病，衛律與胡巫謀誅李廣利，殺左大都尉,-89,,
4272,殺李廣利巫,胡巫,31406,,,,,,,,,,0,0,,,,,,匈奴,4,匈奴巫師，衛律與之謀借單于母病事，誅李廣利,-89,,
4273,莽何羅,馬何羅|何羅,31406,,,,,,,,,,0,-88,,,,,,西漢,,漢武帝侍中仆射，莽通哥，謀刺漢武帝被金日磾抓住,,,
4274,莽安成,安成,31406,,,,,,,,,,0,-88,,,,,,西漢,3,莽通莽何羅弟，參與刺殺漢武帝,,,
4275,賜金日磾宮女,宮女,31407,,1,,,,,,,,0,0,,,,,,西漢,4,漢武帝賜金日磾宮女，不敢近,,,
4276,金日磾女,其女,31407,,1,,,,,,,,0,0,,,,,,西漢,4,金日磾女，漢武帝欲納之不肯,,,
4277,金日磾長子,長子|弄兒,31407,,,,,,,,,,0,0,,,,,,西漢,4,金日磾長子，漢武帝寵愛，與宮女戲被金日磾殺,,,
4278,隆慮公主 (西漢),隆慮公主|隆慮主|弟,31407,,1,林慮公主,,,,,,,0,0,,,,,,西漢,,漢景帝與孝景王皇后三女，嫁隆慮侯陳蟜，預贖子昭平君死罪,,,
4279,昭平君,昭平君,31407,,,,,,,,,,0,0,,,,,,西漢,,隆慮公主子，尚夷安公主，其母預贖其死罪，仍然犯法被漢武帝誅,,,
4280,夷安公主,夷安公主,31407,,1,,,,,,,,0,0,,,,,,西漢,,漢武帝女，嫁昭平君,,,
4281,隆慮公主傅,主傅,31407,,1,,,,,,,,0,0,,,,,,西漢,4,隆慮公主保傅（傅姆），在其死後被昭平君醉殺,,,
4282,鄂邑公主,鄂邑公主,31408,,1,蓋主|蓋長公主,,,,,,,0,-80,,,,,,西漢,,漢武帝女，撫養漢昭帝，聯合刺殺霍光失敗自殺,,,
4283,尚符璽郎,尚符璽郎|郎,31408,,,,,,,,,,0,0,,,,,,西漢,4,寧死不給霍光皇帝璽,-87,,
4284,劉寬 (濟北王),濟北王寬,31408,,,,,,,,,,0,-87,,,,,,西漢,,濟北王劉勃孫，與父王后及姬妾通姦被告，畏罪自殺,,,
4401,,呂破胡,31501,,,,,,,,,,,,,,,,,,,漢昭帝水衡都尉，平叛益州夷,-86,,
4402,,壽西長,31501,,,,壽西,長,,,,,,,,,,,,,,燕王劉旦幸臣,,,
4403,,孫縱之,31501,,,,,,,,,,,,,,,,,,,燕王劉旦幸臣,,,
4404,,王孺,31501,,,,,,,,,,,,,,,,,,,燕王劉旦幸臣,,,
4405,劉昌 (中山王),中山哀王,31501,,,,,,,,,哀,0,-110,,,,,,西漢,,中山靖王劉勝長子,,,
4406,中山王劉長,長,31501,,,,,,,,,,0,0,,,,,,西漢,3,中山王劉昌子，與燕王劉旦合謀奪漢昭帝位,-86,,
